-2.91828,0.443302,0.012295,573000
-2.91174,0.463153,-0.0631318,673000
-2.96029,0.452588,0.0950594,328000
-2.96217,0.449775,0.109535,336000
-2.91826,0.398227,0.127885,98400
-2.91262,0.405684,0.0842671,154000
-2.88015,0.488079,-0.20768,363000
-2.87942,0.495131,-0.223001,343000
-2.87405,0.565787,-0.414573,243000
-2.88189,0.368724,0.0862597,3850
-2.88116,0.37499,0.070786,17100
-2.92813,0.480402,-0.0480933,707000
-2.92624,0.48341,-0.062531,610000
-2.86193,0.575729,-0.466056,346000
-2.9449,0.44767,0.0632221,348000
-2.94678,0.444759,0.0776789,304000
-2.86733,0.548439,-0.390405,175000
-2.98264,0.446002,0.185585,91000
-2.8893,0.457383,-0.102647,559000
-2.89004,0.450822,-0.0872305,503000
-2.86746,0.329294,0.152871,0
-2.86863,0.376448,0.0360156,21600
-2.87201,0.406276,-0.0341325,214000
-2.9552,0.416991,0.16659,161000
-2.93049,0.455082,0.0145863,639000
-2.86689,0.496,-0.257886,316000
-2.86879,0.537673,-0.359115,177000
-2.9014,0.401523,0.0642616,156000
-2.90213,0.395453,0.0797734,108000
-2.91954,0.511745,-0.153835,256000
-2.94352,0.484917,-0.0163343,366000
-2.93005,0.400778,0.146743,91700
-2.91957,0.391725,0.142479,48000
-2.94834,0.459209,0.0604576,390000
-2.94733,0.399055,0.192313,11600
-2.87591,0.516899,-0.284702,276000
-2.89802,0.53627,-0.277595,126000
-2.88219,0.476292,-0.177422,401000
-2.88029,0.434423,-0.0762314,598000
-2.87574,0.357834,0.110848,0
-2.90039,0.510685,-0.214967,284000
-2.93951,0.472545,-0.0128973,926000
-2.88958,0.350266,0.160288,0
-2.96243,0.467106,0.0770168,145000
-2.94458,0.464245,0.0313915,701000
-2.89034,0.391135,0.060572,63700
-2.87781,0.557561,-0.386127,244000
-2.8922,0.33942,0.189894,0
-2.88784,0.47021,-0.133537,458000
-2.89759,0.486413,-0.144574,484000
-2.88056,0.328778,0.18699,0
-2.86776,0.436372,-0.110906,492000
-2.87054,0.41822,-0.0651943,419000
-2.93251,0.396747,0.160148,49100
-2.94267,0.423554,0.132811,223000
-2.89922,0.467458,-0.0973491,620000
-2.87026,0.523864,-0.328415,242000
-2.94169,0.410242,0.149419,165000
-2.89821,0.412114,0.0354404,266000
-2.9454,0.482036,-0.00187183,299000
-2.9549,0.478003,0.0190448,347000
-2.91392,0.398886,0.0988031,125000
-2.92858,0.415176,0.116159,205000
-2.95866,0.472623,0.0480442,201000
-2.96183,0.421669,0.193371,40900
-2.90872,0.466929,-0.0757516,715000
-2.92138,0.412108,0.0905245,198000
-2.88249,0.416998,-0.0295435,433000
-2.88176,0.422675,-0.0451316,482000
-2.90546,0.503171,-0.170526,343000
-2.90358,0.505198,-0.185154,280000
-2.8832,0.53458,-0.30964,108000
-2.92276,0.382017,0.171471,2920
-2.9117,0.371629,0.167782,0
-2.88231,0.547456,-0.341355,153000
-2.96431,0.464303,0.0914946,145000
-2.88699,0.40864,0.0155685,283000
-2.8883,0.402628,0.0302571,198000
-2.98452,0.443081,0.20004,38900
-2.87912,0.553797,-0.371002,158000
-2.87141,0.358395,0.0817469,0
-2.89995,0.460602,-0.0819899,556000
-2.91028,0.477845,-0.0936595,730000
-2.86629,0.448708,-0.141892,358000
-2.86967,0.47775,-0.212193,340000
-2.93269,0.437068,0.0611598,349000
-2.93457,0.434059,0.0755975,289000
-2.89933,0.532908,-0.262392,115000
-2.92143,0.508726,-0.139399,306000
-2.91436,0.45427,-0.0331442,625000
-2.91305,0.458613,-0.0481571,669000
-2.97158,0.435614,0.181895,104000
-2.95022,0.456396,0.0749335,322000
-2.91057,0.416784,0.0538759,270000
-2.91188,0.412146,0.0688316,203000
-2.89238,0.544934,-0.320979,167000
-2.88146,0.48246,-0.192915,376000
-2.90782,0.481483,-0.107141,723000
-2.86882,0.578821,-0.475468,92500
-2.87634,0.405911,-0.00499311,254000
-2.87444,0.363748,0.0961405,584
